oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_prefoa3,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei
3064,J,Trent 1000-K3,01P19RR112,0.07,TX,0.256,5.8,0.0,6.34,1,489.6000000000001,17.54512,17.54512,1.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-K3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3065,J,Trent 1000-L3,01P19RR113,1.0,TO,2.497,0.41,0.0,52.07,1,489.6000000000001,19.06761,19.06761,8.4,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3066,J,Trent 1000-L3,01P19RR113,0.85,CL,2.046,0.45,0.0,40.11,1,489.6000000000001,19.06761,19.06761,11.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3067,J,Trent 1000-L3,01P19RR113,0.3,AP,0.667,0.65,0.0,14.08,1,489.6000000000001,19.06761,19.06761,8.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3068,J,Trent 1000-L3,01P19RR113,0.07,TX,0.249,6.23,0.0,6.16,1,489.6000000000001,19.06761,19.06761,1.9,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3069,J,Trent 1000-M3,01P19RR114,1.0,TO,2.721,0.43,0.0,59.3,1,489.6000000000001,17.54512,17.54512,7.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3070,J,Trent 1000-M3,01P19RR114,0.85,CL,2.222,0.44,0.0,44.55,1,489.6000000000001,17.54512,17.54512,10.2,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3071,J,Trent 1000-M3,01P19RR114,0.3,AP,0.712,0.59,0.0,14.72,1,489.6000000000001,17.54512,17.54512,9.4,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3072,J,Trent 1000-M3,01P19RR114,0.07,TX,0.26,6.13,0.0,6.61,1,489.6000000000001,17.54512,17.54512,1.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3073,J,Trent 1000-N3,01P19RR115,1.0,TO,2.721,0.43,0.0,59.3,1,489.6000000000001,17.54512,17.54512,7.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3074,J,Trent 1000-N3,01P19RR115,0.85,CL,2.222,0.44,0.0,44.55,1,489.6000000000001,17.54512,17.54512,10.2,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3075,J,Trent 1000-N3,01P19RR115,0.3,AP,0.712,0.59,0.0,14.72,1,489.6000000000001,17.54512,17.54512,9.4,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3076,J,Trent 1000-N3,01P19RR115,0.07,TX,0.26,6.13,0.0,6.61,1,489.6000000000001,17.54512,17.54512,1.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3077,J,Trent 1000-P3,01P19RR116,1.0,TO,2.497,0.41,0.0,52.07,1,489.6000000000001,19.06761,19.06761,8.4,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3078,J,Trent 1000-P3,01P19RR116,0.85,CL,2.046,0.45,0.0,40.11,1,489.6000000000001,19.06761,19.06761,11.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3079,J,Trent 1000-P3,01P19RR116,0.3,AP,0.667,0.65,0.0,14.08,1,489.6000000000001,19.06761,19.06761,8.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3080,J,Trent 1000-P3,01P19RR116,0.07,TX,0.249,6.23,0.0,6.16,1,489.6000000000001,19.06761,19.06761,1.9,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3081,J,Trent 1000-Q3,01P19RR117,1.0,TO,2.649,0.35,0.0,56.35,1,489.6000000000001,17.54512,17.54512,7.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3082,J,Trent 1000-Q3,01P19RR117,0.85,CL,2.168,0.44,0.0,43.21,1,489.6000000000001,17.54512,17.54512,10.7,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3083,J,Trent 1000-Q3,01P19RR117,0.3,AP,0.699,0.58,0.0,14.49,1,489.6000000000001,17.54512,17.54512,9.2,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3084,J,Trent 1000-Q3,01P19RR117,0.07,TX,0.256,5.8,0.0,6.34,1,489.6000000000001,17.54512,17.54512,1.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3085,J,Trent 1000-R3,01P19RR118,1.0,TO,2.783,0.45,0.0,61.62,1,489.6000000000001,17.54512,17.54512,7.7,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3086,J,Trent 1000-R3,01P19RR118,0.85,CL,2.266,0.43,0.0,45.76,1,489.6000000000001,17.54512,17.54512,9.9,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3087,J,Trent 1000-R3,01P19RR118,0.3,AP,0.723,0.57,0.0,14.87,1,489.6000000000001,17.54512,17.54512,9.6,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3088,J,Trent 1000-R3,01P19RR118,0.07,TX,0.262,5.99,0.0,6.67,1,489.6000000000001,17.54512,17.54512,1.8,15.3,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.9,17.54512,884833750975012.0
3089,J,Trent7000-72,01P19RR119,1.0,TO,2.478,0.41,0.0,56.8,1,489.6000000000001,19.06761,19.06761,8.3,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3090,J,Trent7000-72,01P19RR119,0.85,CL,2.029,0.45,0.0,42.04,1,489.6000000000001,19.06761,19.06761,11.6,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3091,J,Trent7000-72,01P19RR119,0.3,AP,0.67,0.63,0.0,14.12,1,489.6000000000001,19.06761,19.06761,8.8,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3092,J,Trent7000-72,01P19RR119,0.07,TX,0.241,6.45,0.0,6.1,1,489.6000000000001,19.06761,19.06761,1.9,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72Phase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3093,J,Trent7000-72C,01P19RR120,1.0,TO,2.478,0.41,0.0,56.8,1,489.6000000000001,19.06761,19.06761,8.3,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72CPhase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3094,J,Trent7000-72C,01P19RR120,0.85,CL,2.029,0.45,0.0,42.04,1,489.6000000000001,19.06761,19.06761,11.6,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72CPhase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3095,J,Trent7000-72C,01P19RR120,0.3,AP,0.67,0.63,0.0,14.12,1,489.6000000000001,19.06761,19.06761,8.8,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72CPhase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3096,J,Trent7000-72C,01P19RR120,0.07,TX,0.241,6.45,0.0,6.1,1,489.6000000000001,19.06761,19.06761,1.9,15.3,,Rolls-Royce plc,EEDB,,,Trent7000-72CPhase5 Tiled,,,,,,,,TF,9.0,19.06761,961616134973842.1
3097,J,Trent 1000-AE3,02P23RR126,1.0,TO,2.326860755793442,0.4342115360001264,0.0,48.254200921425166,1,489.6000000000001,21.19457,21.19457,9.569253707743782,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-AE3Phase5 Tiled,,,,,,,,TF,9.14026,21.19457,1068882457830690.4
3098,J,Trent 1000-AE3,02P23RR126,0.85,CL,1.9080697430624856,0.40830249635505167,0.0,36.91570289981175,1,489.6000000000001,21.19457,21.19457,12.650646344421451,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-AE3Phase5 Tiled,,,,,,,,TF,9.14026,21.19457,1068882457830690.4
3099,J,Trent 1000-AE3,02P23RR126,0.3,AP,0.6425063251585069,0.7062594553052051,0.0,13.655427117763287,1,489.6000000000001,21.19457,21.19457,8.494147372361516,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-AE3Phase5 Tiled,,,,,,,,TF,9.14026,21.19457,1068882457830690.4
3100,J,Trent 1000-AE3,02P23RR126,0.07,TX,0.24369374136905658,7.401245627321215,0.0,5.529188126376023,1,489.6000000000001,21.19457,21.19457,2.0297898096663527,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-AE3Phase5 Tiled,,,,,,,,TF,9.14026,21.19457,1068882457830690.4
3101,J,Trent 1000-CE3,02P23RR127,1.0,TO,2.556194371364924,0.42059005653277703,0.0,55.28331841033043,1,489.6000000000001,19.0908,19.0908,8.22157818237934,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-CE3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3102,J,Trent 1000-CE3,02P23RR127,0.85,CL,2.089633292005604,0.42494007671319883,0.0,41.46237857978179,1,489.6000000000001,19.0908,19.0908,11.365021710945763,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-CE3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3103,J,Trent 1000-CE3,02P23RR127,0.3,AP,0.6873708508472183,0.608564269031937,0.0,14.261161128375296,1,489.6000000000001,19.0908,19.0908,9.263087309743545,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-CE3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3104,J,Trent 1000-CE3,02P23RR127,0.07,TX,0.2556397230034171,6.512822406327008,0.0,5.791202014305627,1,489.6000000000001,19.0908,19.0908,1.9014738476822561,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-CE3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3105,J,Trent 1000-D3,02P23RR128,1.0,TO,2.556194371364924,0.42059005653277703,0.0,55.28331841033043,1,489.6000000000001,19.0908,19.0908,8.22157818237934,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-D3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3106,J,Trent 1000-D3,02P23RR128,0.85,CL,2.089633292005604,0.42494007671319883,0.0,41.46237857978179,1,489.6000000000001,19.0908,19.0908,11.365021710945763,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-D3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3107,J,Trent 1000-D3,02P23RR128,0.3,AP,0.6873708508472183,0.608564269031937,0.0,14.261161128375296,1,489.6000000000001,19.0908,19.0908,9.263087309743545,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-D3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3108,J,Trent 1000-D3,02P23RR128,0.07,TX,0.2556397230034171,6.512822406327008,0.0,5.791202014305627,1,489.6000000000001,19.0908,19.0908,1.9014738476822561,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-D3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3109,J,Trent 1000-G3,02P23RR129,1.0,TO,2.449242492969246,0.43261473178991516,0.0,51.92658683309725,1,489.6000000000001,19.97567,19.97567,8.785774974557675,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-G3Phase5 Tiled,,,,,,,,TF,9.074,19.97567,1007411061832582.4
3110,J,Trent 1000-G3,02P23RR129,0.85,CL,2.005474664086204,0.4180353172770465,0.0,39.30346006445727,1,489.6000000000001,19.97567,19.97567,11.971517266863481,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-G3Phase5 Tiled,,,,,,,,TF,9.074,19.97567,1007411061832582.4
3111,J,Trent 1000-G3,02P23RR129,0.3,AP,0.6666313868981019,0.6511195738708666,0.0,13.98195892457627,1,489.6000000000001,19.97567,19.97567,8.913614835002287,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-G3Phase5 Tiled,,,,,,,,TF,9.074,19.97567,1007411061832582.4
3112,J,Trent 1000-G3,02P23RR129,0.07,TX,0.25017387885935466,6.897061912381287,0.0,5.670429894170682,1,489.6000000000001,19.97567,19.97567,1.9567003072302718,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-G3Phase5 Tiled,,,,,,,,TF,9.074,19.97567,1007411061832582.4
3113,J,Trent 1000-H3,02P23RR130,1.0,TO,2.1075239146431204,0.4269822202314355,0.0,42.13756529401125,1,489.6000000000001,23.5993,23.5993,11.142175890753506,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-H3Phase5 Tiled,,,,,,,,TF,9.28204,23.5993,1190157725294788.2
3114,J,Trent 1000-H3,02P23RR130,0.85,CL,1.7322996361143872,0.38495536989303214,0.0,32.82603270911774,1,489.6000000000001,23.5993,23.5993,13.777700566835847,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-H3Phase5 Tiled,,,,,,,,TF,9.28204,23.5993,1190157725294788.2
3115,J,Trent 1000-H3,02P23RR130,0.3,AP,0.598325974981604,0.8261989320695267,0.0,13.042217232243729,1,489.6000000000001,23.5993,23.5993,7.690830926213594,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-H3Phase5 Tiled,,,,,,,,TF,9.28204,23.5993,1190157725294788.2
3116,J,Trent 1000-H3,02P23RR130,0.07,TX,0.23230971604826273,8.392809681882952,0.0,5.291525340983501,1,489.6000000000001,23.5993,23.5993,2.1653041429494304,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-H3Phase5 Tiled,,,,,,,,TF,9.28204,23.5993,1190157725294788.2
3117,J,Trent 1000-J3,02P23RR131,1.0,TO,2.7209244307357343,0.37289541775891766,0.0,60.67963514191126,1,489.6000000000001,18.00867,18.00867,7.682235765538482,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-J3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3118,J,Trent 1000-J3,02P23RR131,0.85,CL,2.2168924571854807,0.43223655388332216,0.0,44.91554168756377,1,489.6000000000001,18.00867,18.00867,10.43880126141408,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-J3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3119,J,Trent 1000-J3,02P23RR131,0.3,AP,0.718595966010463,0.5518552052943103,0.0,14.682443510059553,1,489.6000000000001,18.00867,18.00867,9.76999195073515,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-J3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3120,J,Trent 1000-J3,02P23RR131,0.07,TX,0.2635915308395577,6.014260914110607,0.0,5.9678564323562355,1,489.6000000000001,18.00867,18.00867,1.8311511494341375,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-J3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3121,J,Trent 1000-K3,02P23RR132,1.0,TO,2.7209244307357343,0.37289541775891766,0.0,60.67963514191126,1,489.6000000000001,18.00867,18.00867,7.682235765538482,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-K3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3122,J,Trent 1000-K3,02P23RR132,0.85,CL,2.2168924571854807,0.43223655388332216,0.0,44.91554168756377,1,489.6000000000001,18.00867,18.00867,10.43880126141408,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-K3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3123,J,Trent 1000-K3,02P23RR132,0.3,AP,0.718595966010463,0.5518552052943103,0.0,14.682443510059553,1,489.6000000000001,18.00867,18.00867,9.76999195073515,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-K3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3124,J,Trent 1000-K3,02P23RR132,0.07,TX,0.2635915308395577,6.014260914110607,0.0,5.9678564323562355,1,489.6000000000001,18.00867,18.00867,1.8311511494341375,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-K3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3125,J,Trent 1000-L3,02P23RR133,1.0,TO,2.556194371364924,0.42059005653277703,0.0,55.28331841033043,1,489.6000000000001,19.0908,19.0908,8.22157818237934,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3126,J,Trent 1000-L3,02P23RR133,0.85,CL,2.089633292005604,0.42494007671319883,0.0,41.46237857978179,1,489.6000000000001,19.0908,19.0908,11.365021710945763,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3127,J,Trent 1000-L3,02P23RR133,0.3,AP,0.6873708508472183,0.608564269031937,0.0,14.261161128375296,1,489.6000000000001,19.0908,19.0908,9.263087309743545,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3128,J,Trent 1000-L3,02P23RR133,0.07,TX,0.2556397230034171,6.512822406327008,0.0,5.791202014305627,1,489.6000000000001,19.0908,19.0908,1.9014738476822561,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-L3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3129,J,Trent 1000-M3,02P23RR134,1.0,TO,2.8016659610712953,0.43696992394340595,0.0,64.41415318382809,1,489.6000000000001,17.61214,17.61214,7.646836073389852,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3130,J,Trent 1000-M3,02P23RR134,0.85,CL,2.273884403318314,0.4305304522149911,0.0,46.585126545643796,1,489.6000000000001,17.61214,17.61214,10.041457169805048,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3131,J,Trent 1000-M3,02P23RR134,0.3,AP,0.7324042154283469,0.5439976878773802,0.0,14.738599660943677,1,489.6000000000001,17.61214,17.61214,9.987116646960606,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3132,J,Trent 1000-M3,02P23RR134,0.07,TX,0.26704138820849327,6.075384291965636,0.0,6.17307685560736,1,489.6000000000001,17.61214,17.61214,1.8045440114002407,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-M3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3133,J,Trent 1000-N3,02P23RR135,1.0,TO,2.8016659610712953,0.43696992394340595,0.0,64.41415318382809,1,489.6000000000001,17.61214,17.61214,7.646836073389852,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3134,J,Trent 1000-N3,02P23RR135,0.85,CL,2.273884403318314,0.4305304522149911,0.0,46.585126545643796,1,489.6000000000001,17.61214,17.61214,10.041457169805048,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3135,J,Trent 1000-N3,02P23RR135,0.3,AP,0.7324042154283469,0.5439976878773802,0.0,14.738599660943677,1,489.6000000000001,17.61214,17.61214,9.987116646960606,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3136,J,Trent 1000-N3,02P23RR135,0.07,TX,0.26704138820849327,6.075384291965636,0.0,6.17307685560736,1,489.6000000000001,17.61214,17.61214,1.8045440114002407,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-N3Phase5 Tiled,,,,,,,,TF,8.91709,17.61214,888213598185577.6
3137,J,Trent 1000-P3,02P23RR136,1.0,TO,2.556194371364924,0.42059005653277703,0.0,55.28331841033043,1,489.6000000000001,19.0908,19.0908,8.22157818237934,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3138,J,Trent 1000-P3,02P23RR136,0.85,CL,2.089633292005604,0.42494007671319883,0.0,41.46237857978179,1,489.6000000000001,19.0908,19.0908,11.365021710945763,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3139,J,Trent 1000-P3,02P23RR136,0.3,AP,0.6873708508472183,0.608564269031937,0.0,14.261161128375296,1,489.6000000000001,19.0908,19.0908,9.263087309743545,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3140,J,Trent 1000-P3,02P23RR136,0.07,TX,0.2556397230034171,6.512822406327008,0.0,5.791202014305627,1,489.6000000000001,19.0908,19.0908,1.9014738476822561,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-P3Phase5 Tiled,,,,,,,,TF,9.01653,19.0908,962785690239713.5
3141,J,Trent 1000-Q3,02P23RR137,1.0,TO,2.7209244307357343,0.37289541775891766,0.0,60.67963514191126,1,489.6000000000001,18.00867,18.00867,7.682235765538482,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3142,J,Trent 1000-Q3,02P23RR137,0.85,CL,2.2168924571854807,0.43223655388332216,0.0,44.91554168756377,1,489.6000000000001,18.00867,18.00867,10.43880126141408,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3143,J,Trent 1000-Q3,02P23RR137,0.3,AP,0.718595966010463,0.5518552052943103,0.0,14.682443510059553,1,489.6000000000001,18.00867,18.00867,9.76999195073515,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3144,J,Trent 1000-Q3,02P23RR137,0.07,TX,0.2635915308395577,6.014260914110607,0.0,5.9678564323562355,1,489.6000000000001,18.00867,18.00867,1.8311511494341375,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-Q3Phase5 Tiled,,,,,,,,TF,8.93421,18.00867,908211518130922.5
3145,J,Trent 1000-R3,02P23RR138,1.0,TO,2.8719394800770104,0.43400525201778795,0.0,67.28656442171815,1,489.6000000000001,17.31343,17.31343,7.804810150216428,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.88349,17.31343,873149240641659.4
3146,J,Trent 1000-R3,02P23RR138,0.85,CL,2.32192410817785,0.43133960062900206,0.0,47.892471407345504,1,489.6000000000001,17.31343,17.31343,9.746522765978929,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.88349,17.31343,873149240641659.4
3147,J,Trent 1000-R3,02P23RR138,0.3,AP,0.743517342526233,0.5250447413689429,0.0,14.888231828808129,1,489.6000000000001,17.31343,17.31343,10.154019607867363,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.88349,17.31343,873149240641659.4
3148,J,Trent 1000-R3,02P23RR138,0.07,TX,0.2698952694870322,5.91506955137621,0.0,6.236423569968839,1,489.6000000000001,17.31343,17.31343,1.784182904112792,14.7,,Rolls-Royce plc,EEDB,,,Trent 1000-R3Phase5 Tiled,,,,,,,,TF,8.88349,17.31343,873149240641659.4
3149,J,Trent7000-68,02P23RR139,1.0,TO,2.28795574531031,0.4254156791501584,0.0,46.39968766439637,1,489.6000000000001,23.82183,23.82183,10.12148023061228,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-68Phase5 Tiled,,,,,,,,TF,9.15518,23.82183,1201380451877594.0
3150,J,Trent7000-68,02P23RR139,0.85,CL,1.8757081052748297,0.3927513058562665,0.0,35.77378813155657,1,489.6000000000001,23.82183,23.82183,13.070531362981356,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-68Phase5 Tiled,,,,,,,,TF,9.15518,23.82183,1201380451877594.0
3151,J,Trent7000-68,02P23RR139,0.3,AP,0.6277764850262582,0.7346222233957276,0.0,13.567934309967537,1,489.6000000000001,23.82183,23.82183,8.167697617905812,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-68Phase5 Tiled,,,,,,,,TF,9.15518,23.82183,1201380451877594.0
3152,J,Trent7000-68,02P23RR139,0.07,TX,0.24537637717096578,8.29430600796597,0.0,5.331946251883421,1,489.6000000000001,23.82183,23.82183,2.1773334402893547,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-68Phase5 Tiled,,,,,,,,TF,9.15518,23.82183,1201380451877594.0
3153,J,Trent7000-70,02P23RR140,1.0,TO,2.37296753505297,0.4261024984818596,0.0,48.872280862070774,1,489.6000000000001,22.81097,22.81097,9.5174818871886,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-70Phase5 Tiled,,,,,,,,TF,9.09338,22.81097,1150400540336065.8
3154,J,Trent7000-70,02P23RR140,0.85,CL,1.9429433066719084,0.4002536913204241,0.0,37.35212800171736,1,489.6000000000001,22.81097,22.81097,12.624652090780122,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-70Phase5 Tiled,,,,,,,,TF,9.09338,22.81097,1150400540336065.8
3155,J,Trent7000-70,02P23RR140,0.3,AP,0.6446083870089812,0.6914940745410247,0.0,13.806145088587858,1,489.6000000000001,22.81097,22.81097,8.483994023517072,14.7,,Rolls-Royce plc,EEDB,,,Trent7000-70Phase5 Tiled,,,,,,,,TF,9.09338,22.81097,1150400540336065.8
