oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei,press_ratio,meem_nvpm_m_i_f00_avg,meem_nvpm_n_i_f00_avg,nvpm_m_max_mgkg,nvpm_n_max_nkg
2827,J,02P23RR129,02P23RR129,0.3,AP,0.666631387,0.6511199569425614,9.999994194692784e-05,13.981959418301438,0.0,0.134043493514655,0.134043493514655,0.134043493514655,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0850777522721113,0.0489600409408865,5.6249976720643054e-06,J,,0.0850777522721113,1278180000000000.0,,,,,
2828,J,02P23RR129,02P23RR129,0.07,TX,0.250173879,6.8970629823427725,0.0010000004836636,5.670428126511162,0.0,0.0718664157579776,0.0718664157579776,0.0718664157579776,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0229003124662747,0.0489599475731037,6.1699886741573055e-06,J,,0.0229003124662747,225013000000000.0,,,,,
2829,J,02P23RR130,02P23RR130,1.0,TO,2.107523915,0.426982106155602,9.999981423698342e-05,42.13756549471943,0.0,0.1261897898795611,0.1261897898795611,0.1261897898795611,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0772185780866928,0.0489598240217359,1.149998812706237e-05,J,,0.0772185780866928,705887000000000.0,,,,,
2830,J,02P23RR130,02P23RR130,0.85,CL,1.732299636,0.384955342679527,0.0001000000210125,32.82603299005715,0.0,0.1729596853647321,0.1729596853647321,0.1729596853647321,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1239924061266731,0.0489600056695965,7.600013142299131e-06,J,,0.1239924061266731,1141000000000000.0,,,,,
2831,J,02P23RR130,02P23RR130,0.3,AP,0.598325975,0.8261984614657587,0.0001000000041783,13.0422166612439,0.0,0.1236229130784436,0.1236229130784436,0.1236229130784436,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0746572969692649,0.0489599335880412,5.624993967544197e-06,J,,0.0746572969692649,1094620000000000.0,,,,,
2832,J,02P23RR130,02P23RR130,0.07,TX,0.232309716,8.392808676155413,0.0010000012225059,5.291526420702954,0.0,0.0711515656107986,0.0711515656107986,0.0711515656107986,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0221854259423226,0.048960070184925,6.169995920446134e-06,J,,0.0221854259423226,203497000000000.0,,,,,
2833,J,02P23RR131,02P23RR131,1.0,TO,2.720924431,0.372895325000667,9.999983715093484e-05,60.67963524415868,0.0,0.0934318487877181,0.0934318487877181,0.0934318487877181,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444602571911707,0.0489598308877105,1.1499988622800528e-05,J,,0.0444602571911707,409073000000000.0,,,,,
2834,J,02P23RR131,02P23RR131,0.85,CL,2.216892457,0.4322365737563606,9.999988916918398e-05,44.91554188187668,0.0,0.1193571655514907,0.1193571655514907,0.1193571655514907,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703895218314597,0.0489599753282032,7.600007815805384e-06,J,,0.0703895218314597,651510000000000.0,,,,,
2835,J,02P23RR131,02P23RR131,0.3,AP,0.718595966,0.5518553105821359,0.0001000000047314,14.682443959057794,0.0,0.1419852112000306,0.1419852112000306,0.1419852112000306,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201436727798,0.048960057757964,5.624996787137544e-06,J,,0.0930201436727798,1407840000000000.0,,,,,
2836,J,02P23RR131,02P23RR131,0.07,TX,0.263591531,6.014259995325874,0.001000001779268,5.967854862529707,0.0,0.0721931388607474,0.0721931388607474,0.0721931388607474,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232268084515962,0.0489598430990561,6.170000962587831e-06,J,,0.0232268084515962,243011000000000.0,,,,,
2837,J,02P23RR132,02P23RR132,1.0,TO,2.720924431,0.372895325000667,9.999983715093484e-05,60.67963524415868,0.0,0.0934318487877181,0.0934318487877181,0.0934318487877181,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444602571911707,0.0489598308877105,1.1499988622800528e-05,J,,0.0444602571911707,409073000000000.0,,,,,
2838,J,02P23RR132,02P23RR132,0.85,CL,2.216892457,0.4322365737563606,9.999988916918398e-05,44.91554188187668,0.0,0.1193571655514907,0.1193571655514907,0.1193571655514907,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703895218314597,0.0489599753282032,7.600007815805384e-06,J,,0.0703895218314597,651510000000000.0,,,,,
2839,J,02P23RR132,02P23RR132,0.3,AP,0.718595966,0.5518553105821359,0.0001000000047314,14.682443959057794,0.0,0.1419852112000306,0.1419852112000306,0.1419852112000306,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201436727798,0.048960057757964,5.624996787137544e-06,J,,0.0930201436727798,1407840000000000.0,,,,,
2840,J,02P23RR132,02P23RR132,0.07,TX,0.263591531,6.014259995325874,0.001000001779268,5.967854862529707,0.0,0.0721931388607474,0.0721931388607474,0.0721931388607474,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232268084515962,0.0489598430990561,6.170000962587831e-06,J,,0.0232268084515962,243011000000000.0,,,,,
2841,J,02P23RR133,02P23RR133,1.0,TO,2.556194371,0.420590081958208,9.999982900361374e-05,55.28331828096338,0.0,0.0969687605966486,0.0969687605966486,0.0969687605966486,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479975237376031,0.0489598918688801,1.1499986203513942e-05,J,,0.0479975237376031,449450000000000.0,,,,,
2842,J,02P23RR133,02P23RR133,0.85,CL,2.089633292,0.4249401095395642,9.999984246039664e-05,41.462378749275786,0.0,0.1313651543794412,0.1313651543794412,0.1313651543794412,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823977109568371,0.048959786576754,7.599993769624532e-06,J,,0.0823977109568371,754016000000000.0,,,,,
2843,J,02P23RR133,02P23RR133,0.3,AP,0.687370851,0.6085637751316284,0.0001000000216767,14.26116045761737,0.0,0.137190280709183,0.137190280709183,0.137190280709183,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247187406554,0.0489600336572898,5.6249984915348124e-06,J,,0.0882247187406554,1331180000000000.0,,,,,
2844,J,02P23RR133,02P23RR133,0.07,TX,0.255639723,6.5128219529482125,0.0010000010835561,5.791200923809482,0.0,0.0720201062023526,0.0720201062023526,0.0720201062023526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540853778033,0.0489599184865334,6.170011379647756e-06,J,,0.0230540853778033,232209000000000.0,,,,,
2845,J,02P23RR134,02P23RR134,1.0,TO,2.801665961,0.436970008931054,0.0001000001441642,64.4141530475624,0.0,0.0927630215799306,0.0927630215799306,0.0927630215799306,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0437914447003555,0.0489601551039438,1.1500014794233352e-05,J,,0.0437914447003555,396395000000000.0,,,,,
2846,J,02P23RR134,02P23RR134,0.85,CL,2.273884403,0.430530240986925,9.9999806366586e-05,46.58512669344345,0.0,0.114836092659544,0.114836092659544,0.114836092659544,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0658687837439729,0.0489598327219802,7.59999056117366e-06,J,,0.0658687837439729,613354000000000.0,,,,,
2847,J,02P23RR134,02P23RR134,0.3,AP,0.732404215,0.5439974154162944,9.999997064462552e-05,14.738600323320096,0.0,0.1441280618517467,0.1441280618517467,0.1441280618517467,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0951623414674095,0.0489599858460672,5.624994935344549e-06,J,,0.0951623414674095,1440390000000000.0,,,,,
2848,J,02P23RR134,02P23RR134,0.07,TX,0.267041388,6.075384089899953,0.0009999985470417,6.173076811598958,0.0,0.0722569641526878,0.0722569641526878,0.0722569641526878,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232907716911657,0.0489598264071335,6.170017360754581e-06,J,,0.0232907716911657,247911000000000.0,,,,,
2849,J,02P23RR135,02P23RR135,1.0,TO,2.801665961,0.436970008931054,0.0001000001441642,64.4141530475624,0.0,0.0927630215799306,0.0927630215799306,0.0927630215799306,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0437914447003555,0.0489601551039438,1.1500014794233352e-05,J,,0.0437914447003555,396395000000000.0,,,,,
2850,J,02P23RR135,02P23RR135,0.85,CL,2.273884403,0.430530240986925,9.9999806366586e-05,46.58512669344345,0.0,0.114836092659544,0.114836092659544,0.114836092659544,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0658687837439729,0.0489598327219802,7.59999056117366e-06,J,,0.0658687837439729,613354000000000.0,,,,,
2851,J,02P23RR135,02P23RR135,0.3,AP,0.732404215,0.5439974154162944,9.999997064462552e-05,14.738600323320096,0.0,0.1441280618517467,0.1441280618517467,0.1441280618517467,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0951623414674095,0.0489599858460672,5.624994935344549e-06,J,,0.0951623414674095,1440390000000000.0,,,,,
2852,J,02P23RR135,02P23RR135,0.07,TX,0.267041388,6.075384089899953,0.0009999985470417,6.173076811598958,0.0,0.0722569641526878,0.0722569641526878,0.0722569641526878,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232907716911657,0.0489598264071335,6.170017360754581e-06,J,,0.0232907716911657,247911000000000.0,,,,,
2853,J,02P23RR136,02P23RR136,1.0,TO,2.556194371,0.420590081958208,9.999982900361374e-05,55.28331828096338,0.0,0.0969687605966486,0.0969687605966486,0.0969687605966486,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479975237376031,0.0489598918688801,1.1499986203513942e-05,J,,0.0479975237376031,449450000000000.0,,,,,
2854,J,02P23RR136,02P23RR136,0.85,CL,2.089633292,0.4249401095395642,9.999984246039664e-05,41.462378749275786,0.0,0.1313651543794412,0.1313651543794412,0.1313651543794412,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823977109568371,0.048959786576754,7.599993769624532e-06,J,,0.0823977109568371,754016000000000.0,,,,,
2855,J,02P23RR136,02P23RR136,0.3,AP,0.687370851,0.6085637751316284,0.0001000000216767,14.26116045761737,0.0,0.137190280709183,0.137190280709183,0.137190280709183,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247187406554,0.0489600336572898,5.6249984915348124e-06,J,,0.0882247187406554,1331180000000000.0,,,,,
2856,J,02P23RR136,02P23RR136,0.07,TX,0.255639723,6.5128219529482125,0.0010000010835561,5.791200923809482,0.0,0.0720201062023526,0.0720201062023526,0.0720201062023526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540853778033,0.0489599184865334,6.170011379647756e-06,J,,0.0230540853778033,232209000000000.0,,,,,
2857,J,02P23RR137,02P23RR137,1.0,TO,2.720924431,0.372895325000667,9.999983715093484e-05,60.67963524415868,0.0,0.0934318487877181,0.0934318487877181,0.0934318487877181,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444602571911707,0.0489598308877105,1.1499988622800528e-05,J,,0.0444602571911707,409073000000000.0,,,,,
2858,J,02P23RR137,02P23RR137,0.85,CL,2.216892457,0.4322365737563606,9.999988916918398e-05,44.91554188187668,0.0,0.1193571655514907,0.1193571655514907,0.1193571655514907,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703895218314597,0.0489599753282032,7.600007815805384e-06,J,,0.0703895218314597,651510000000000.0,,,,,
2859,J,02P23RR137,02P23RR137,0.3,AP,0.718595966,0.5518553105821359,0.0001000000047314,14.682443959057794,0.0,0.1419852112000306,0.1419852112000306,0.1419852112000306,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201436727798,0.048960057757964,5.624996787137544e-06,J,,0.0930201436727798,1407840000000000.0,,,,,
2860,J,02P23RR137,02P23RR137,0.07,TX,0.263591531,6.014259995325874,0.001000001779268,5.967854862529707,0.0,0.0721931388607474,0.0721931388607474,0.0721931388607474,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232268084515962,0.0489598430990561,6.170000962587831e-06,J,,0.0232268084515962,243011000000000.0,,,,,
2861,J,02P23RR138,02P23RR138,1.0,TO,2.87193948,0.434005315460199,0.0001000000181062,67.28656447871944,0.0,0.0925942213796232,0.0925942213796232,0.0925942213796232,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0436227855330711,0.0489599453537231,1.1499998600249054e-05,J,,0.0436227855330711,391823000000000.0,,,,,
2862,J,02P23RR138,02P23RR138,0.85,CL,2.321924108,0.4313396792553565,9.999982307776616e-05,47.89247142783876,0.0,0.1116884049338618,0.1116884049338618,0.1116884049338618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0627208268772581,0.0489598258652474,7.599989999328608e-06,J,,0.0627208268772581,587712000000000.0,,,,,
2863,J,02P23RR138,02P23RR138,0.3,AP,0.743517343,0.5250449147895666,9.999995386792208e-05,14.888232405360316,0.0,0.1458647885231642,0.1458647885231642,0.1458647885231642,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0968992864501346,0.0489599877430162,5.625006651660578e-06,J,,0.0968992864501346,1465960000000000.0,,,,,
2864,J,02P23RR138,02P23RR138,0.07,TX,0.269895269,5.91506848532421,0.000999999003317,6.236422765898872,0.0,0.0723017490165787,0.0723017490165787,0.0723017490165787,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0233354590591211,0.0489601023721538,6.169985884413558e-06,J,,0.0233354590591211,251931000000000.0,,,,,
2865,J,02P23RR139,02P23RR139,1.0,TO,2.287955745,0.42541557113903,0.0001000001859738,46.39968768277028,0.0,0.1139213468484286,0.1139213468484286,0.1139213468484286,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0649496828444992,0.0489598630763725,1.15000039041402e-05,J,,0.0649496828444992,612356000000000.0,,,,,
2866,J,02P23RR139,02P23RR139,0.85,CL,1.875708105,0.3927514084074398,0.0001000001010285,35.77378794767216,0.0,0.1588978579372295,0.1588978579372295,0.1588978579372295,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1099302175271029,0.048960016622629,7.600009810694933e-06,J,,0.1099302175271029,1016120000000000.0,,,,,
2867,J,02P23RR139,02P23RR139,0.3,AP,0.627776485,0.7346229287323496,9.999992274320372e-05,13.567934135028963,0.0,0.1276062450794091,0.1276062450794091,0.1276062450794091,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0786407283159068,0.0489599415307822,5.62499565430521e-06,J,,0.0786407283159068,1172170000000000.0,,,,,
2868,J,02P23RR139,02P23RR139,0.07,TX,0.245376377,8.294306994352597,0.0009999984635847,5.331947663405267,0.0,0.0711083121094415,0.0711083121094415,0.0711083121094415,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0221420255137274,0.0489598882617783,6.169990846347854e-06,J,,0.0221420255137274,214728000000000.0,,,,,
2869,J,02P23RR140,02P23RR140,1.0,TO,2.372967535,0.4261023318214085,0.0001000001038783,48.87228092650665,0.0,0.1077128094801347,0.1077128094801347,0.1077128094801347,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0587416380308801,0.0489597932910616,1.1499988768282916e-05,J,,0.0587416380308801,557164000000000.0,,,,,
2870,J,02P23RR140,02P23RR140,0.85,CL,1.942943307,0.4002535726072012,9.99998297943132e-05,37.35212794863088,0.0,0.1509225714119099,0.1509225714119099,0.1509225714119099,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1019545960431875,0.0489599977813454,7.60001588661897e-06,J,,0.1019545960431875,940612000000000.0,,,,,
2871,J,02P23RR140,02P23RR140,0.3,AP,0.644608387,0.6914942606851313,9.999993996354874e-05,13.806145218523197,0.0,0.1303022140169578,0.1303022140169578,0.1303022140169578,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0813365154059033,0.0489599586919429,5.624996622949617e-06,J,,0.0813365154059033,1218250000000000.0,,,,,
2872,J,02P23RR140,02P23RR140,0.07,TX,0.249716519,7.904711341903656,0.0010000019261841,5.419285057389415,0.0,0.0713196710867173,0.0713196710867173,0.0713196710867173,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0223534270874567,0.0489599168247255,6.169996306892297e-06,J,,0.0223534270874567,219703000000000.0,,,,,
2873,J,02P23RR141,02P23RR141,1.0,TO,2.502003485,0.4232927757093032,9.999986071162489e-05,52.73627586493949,0.0,0.1005338327896054,0.1005338327896054,0.1005338327896054,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0515622782995444,0.0489599637787874,1.149998398183686e-05,J,,0.0515622782995444,491259000000000.0,,,,,
2874,J,02P23RR141,02P23RR141,0.85,CL,2.039506292,0.4097756419179509,0.0001000001818087,39.727479791467104,0.0,0.1398818925536318,0.1398818925536318,0.1398818925536318,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.090914159337146,0.0489599862435727,7.599976553541323e-06,J,,0.090914159337146,840055000000000.0,,,,,
2875,J,02P23RR141,02P23RR141,0.3,AP,0.670804711,0.6308825699347242,0.0001000000430825,14.177504784995463,0.0,0.1344602960011114,0.1344602960011114,0.1344602960011114,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.085494629151464,0.0489600020116734,5.62500521854564e-06,J,,0.085494629151464,1288020000000000.0,,,,,
2876,J,02P23RR141,02P23RR141,0.07,TX,0.258873207,7.156090124073753,0.0009999992003807,5.608401954088667,0.0,0.0717022831953404,0.0717022831953404,0.0717022831953404,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0227360338607772,0.0489598755579213,6.170008934142034e-06,J,,0.0227360338607772,230913000000000.0,,,,,
2877,J,02P23RR142,02P23RR142,1.0,TO,2.502003485,0.4232927757093032,9.999986071162489e-05,52.73627586493949,0.0,0.1005338327896054,0.1005338327896054,0.1005338327896054,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0515622782995444,0.0489599637787874,1.149998398183686e-05,J,,0.0515622782995444,491259000000000.0,,,,,
2878,J,02P23RR142,02P23RR142,0.85,CL,2.039506292,0.4097756419179509,0.0001000001818087,39.727479791467104,0.0,0.1398818925536318,0.1398818925536318,0.1398818925536318,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.090914159337146,0.0489599862435727,7.599976553541323e-06,J,,0.090914159337146,840055000000000.0,,,,,
2879,J,02P23RR142,02P23RR142,0.3,AP,0.670804711,0.6308825699347242,0.0001000000430825,14.177504784995463,0.0,0.1344602960011114,0.1344602960011114,0.1344602960011114,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.085494629151464,0.0489600020116734,5.62500521854564e-06,J,,0.085494629151464,1288020000000000.0,,,,,
2880,J,02P23RR142,02P23RR142,0.07,TX,0.258873207,7.156090124073753,0.0009999992003807,5.608401954088667,0.0,0.0717022831953404,0.0717022831953404,0.0717022831953404,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0227360338607772,0.0489598755579213,6.170008934142034e-06,J,,0.0227360338607772,230913000000000.0,,,,,
2881,J,02P23RR143,02P23RR143,1.0,TO,2.502003485,0.4232927757093032,9.999986071162489e-05,52.73627586493949,0.0,0.1005338327896054,0.1005338327896054,0.1005338327896054,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0515622782995444,0.0489599637787874,1.149998398183686e-05,J,,0.0515622782995444,491259000000000.0,,,,,
2882,J,02P23RR143,02P23RR143,0.85,CL,2.039506292,0.4097756419179509,0.0001000001818087,39.727479791467104,0.0,0.1398818925536318,0.1398818925536318,0.1398818925536318,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.090914159337146,0.0489599862435727,7.599976553541323e-06,J,,0.090914159337146,840055000000000.0,,,,,
2883,J,02P23RR143,02P23RR143,0.3,AP,0.670804711,0.6308825699347242,0.0001000000430825,14.177504784995463,0.0,0.1344602960011114,0.1344602960011114,0.1344602960011114,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.085494629151464,0.0489600020116734,5.62500521854564e-06,J,,0.085494629151464,1288020000000000.0,,,,,
2884,J,02P23RR143,02P23RR143,0.07,TX,0.258873207,7.156090124073753,0.0009999992003807,5.608401954088667,0.0,0.0717022831953404,0.0717022831953404,0.0717022831953404,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0227360338607772,0.0489598755579213,6.170008934142034e-06,J,,0.0227360338607772,230913000000000.0,,,,,
2885,J,04P24RR144,04P24RR144,1.0,TO,2.294368414,0.41734753414366,0.0001000000691257,47.58179956359877,0.0,0.0931607141624466,0.0931607141624466,0.0931607141624466,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0441895030376756,0.0489598790301338,1.1499983977725732e-05,J,,0.0441895030376756,560125000000000.0,,,,,
2886,J,04P24RR144,04P24RR144,0.85,CL,1.881164584,0.4949519079400232,9.999975632116196e-05,36.52694803231529,0.0,0.1170535538851075,0.1170535538851075,0.1170535538851075,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0680860149555101,0.0489599904141082,7.600026133598527e-06,J,,0.0680860149555101,962035000000000.0,,,,,
2887,J,04P24RR144,04P24RR144,0.3,AP,0.631139519,0.9230843299482884,0.0001000000762113,14.542976194143217,0.0,0.0826907497136144,0.0826907497136144,0.0826907497136144,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0337251896913778,0.0489600144972066,5.6250003257995954e-06,J,,0.0337251896913778,849046000000000.0,,,,,
2888,J,04P24RR144,04P24RR144,0.07,TX,0.246824214,7.927646029088539,0.0009999991329861,5.847420626243745,0.0,0.0620473970191595,0.0620473970191595,0.0620473970191595,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0130810909824268,0.0489599452345465,6.170018635205702e-06,J,,0.0130810909824268,177205000000000.0,,,,,
2889,J,04P24RR145,04P24RR145,1.0,TO,2.379709229,0.3686752941529228,0.0001000000323989,50.14008877468618,0.0,0.0900614232143233,0.0900614232143233,0.0900614232143233,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0410899780563064,0.0489601832779209,1.1500018433554598e-05,J,,0.0410899780563064,517169000000000.0,,,,,
2890,J,04P24RR145,04P24RR145,0.85,CL,1.948550517,0.502810161426264,9.99999734674572e-05,38.16390765916181,0.0,0.1127956386465088,0.1127956386465088,0.1127956386465088,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0638279577126303,0.0489599829040511,7.600008247566518e-06,J,,0.0638279577126303,881745000000000.0,,,,,
2891,J,04P24RR145,04P24RR145,0.3,AP,0.648064444,0.8599700310051264,9.999993148829504e-05,14.789473622163417,0.0,0.084750985042469,0.084750985042469,0.084750985042469,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0357853300157291,0.0489599457179909,5.6249961462165945e-06,J,,0.0357853300157291,893491000000000.0,,,,,
2892,J,04P24RR145,04P24RR145,0.07,TX,0.251146976,7.472580517951369,0.0010000000955615,5.946633416760709,0.0,0.0622281034353366,0.0622281034353366,0.0622281034353366,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.013261995238995,0.0489601754153711,6.17001257462881e-06,J,,0.013261995238995,180762000000000.0,,,,,
2893,J,04P24RR146,04P24RR146,1.0,TO,2.476776581,0.3065843749594142,0.0001000001380423,53.081669944940415,0.0,0.0873098533226158,0.0873098533226158,0.0873098533226158,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0383382177982568,0.0489600075074353,1.1499987612326344e-05,J,,0.0383382177982568,484374000000000.0,,,,,
2894,J,04P24RR146,04P24RR146,0.85,CL,2.024200101,0.5016969416700963,9.999999501037471e-05,40.07978655861158,0.0,0.1082338647704671,0.1082338647704671,0.1082338647704671,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.059266373883063,0.0489599817483656,7.599989740342375e-06,J,,0.059266373883063,799144000000000.0,,,,,
2895,J,04P24RR146,04P24RR146,0.3,AP,0.667114744,0.7922505157523545,0.0001000000383742,15.065816023997217,0.0,0.0871670136554499,0.0871670136554499,0.0871670136554499,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0382013742451478,0.0489599432387901,5.62499934793826e-06,J,,0.0382013742451478,944166000000000.0,,,,,
2896,J,04P24RR146,04P24RR146,0.07,TX,0.256083507,6.994636323845722,0.0010000019251532,6.060351243159131,0.0,0.0624452554064717,0.0624452554064717,0.0624452554064717,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0134792358962812,0.0489598105980327,6.170018594754719e-06,J,,0.0134792358962812,185222000000000.0,,,,,
2897,J,04P24RR147,04P24RR147,1.0,TO,2.476776581,0.3065843749594142,0.0001000001380423,53.081669944940415,0.0,0.0873098533226158,0.0873098533226158,0.0873098533226158,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0383382177982568,0.0489600075074353,1.1499987612326344e-05,J,,0.0383382177982568,484374000000000.0,,,,,
2898,J,04P24RR147,04P24RR147,0.85,CL,2.024200101,0.5016969416700963,9.999999501037471e-05,40.07978655861158,0.0,0.1082338647704671,0.1082338647704671,0.1082338647704671,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.059266373883063,0.0489599817483656,7.599989740342375e-06,J,,0.059266373883063,799144000000000.0,,,,,
2899,J,04P24RR147,04P24RR147,0.3,AP,0.667114744,0.7922505157523545,0.0001000000383742,15.065816023997217,0.0,0.0871670136554499,0.0871670136554499,0.0871670136554499,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0382013742451478,0.0489599432387901,5.62499934793826e-06,J,,0.0382013742451478,944166000000000.0,,,,,
