oid,profile_id,arrival_departure,stage,point,weight_lbs,horizontal_feet,vertical_feet,tas_knots,weight_kgs,horizontal_metres,vertical_metres,tas_metres,power,mode,course,fuel_flow_kgm
1452,767300-A-1,A,1,7,265000,-19081.1,1000,138.4,120201.88,-5815.91928,304.8,71.1990496,0.204807167,AP,ANP2.2,
1453,767300-A-1,A,1,8,265000,-1000,52.4,136.5,120201.88,-304.8,15.97152,70.221606,0.197884167,AP,ANP2.2,
1454,767300-A-1,A,1,9,265000,0,0,136.4,120201.88,0,0,70.1701616,0.197538,AP,ANP2.2,
1455,767300-A-1,A,1,10,265000,328.5,0,129.4,120201.88,100.1268,0,66.5690536,0.1,AP,ANP2.2,
1456,767300-A-1,A,1,11,265000,2956.5,0,29.8,120201.88,901.1412,0,15.3304312,0.1,AP,ANP2.2,
1457,767300-D-1,D,1,1,265000,0,0,0,120201.88,0,0,0,0.9398085,TO,ANP2.2,
1458,767300-D-1,D,1,2,265000,2732.8,0,146.1,120201.88,832.95744,0,75.1602684,0.810075833,TO,ANP2.2,
1459,767300-D-1,D,1,3,265000,6154.3,1000,148.3,120201.88,1875.83064,304.8,76.2920452,0.814259167,TO,ANP2.2,
1460,767300-D-1,D,1,4,265000,6690.7,1081.2,153.6,120201.88,2039.32536,329.54976,79.0185984,0.810064667,CL,ANP2.2,
1461,767300-D-1,D,1,5,265000,8768.4,1369.8,174.6,120201.88,2672.60832,417.51504,89.8219224,0.793605333,CL,ANP2.2,
1462,767300-D-1,D,1,6,265000,9391.3,1491.7,174.9,120201.88,2862.46824,454.67016,89.9762556,0.652471,CL,ANP2.2,
1463,767300-D-1,D,1,7,265000,13414,1613.5,219,120201.88,4088.5872,491.7948,112.663236,0.623578167,CL,ANP2.2,
1464,767300-D-1,D,1,8,265000,15825.8,1722.7,239.8,120201.88,4823.70384,525.07896,123.3636712,0.6106285,CL,ANP2.2,
1465,767300-D-1,D,1,9,265000,22345.9,3000,244.4,120201.88,6811.03032,914.4,125.7301136,0.622528833,CL,ANP2.2,
1466,767300-D-1,D,1,10,265000,24496.6,3088.5,260.3,120201.88,7466.56368,941.3748,133.9097732,0.612878667,CL,ANP2.2,
1467,767300-D-1,D,1,11,265000,37807.6,5500,269.9,120201.88,11523.75648,1676.4,138.8484356,0.6353455,CL,ANP2.2,
1468,767300-D-1,D,1,12,265000,49614.4,7500,278.3,120201.88,15122.46912,2286,143.1697652,0.653978833,CL,ANP2.2,
1469,767300-D-1,D,1,13,265000,65484.1,10000,289.3,120201.88,19959.55368,3048,148.8286492,0.6772705,CL,ANP2.2,
1470,767300-D-2,D,2,1,275500,0,0,0,124964.596,0,0,0,0.9398085,TO,ANP2.2,
1471,767300-D-2,D,2,2,275500,2962.9,0,149,124964.596,903.09192,0,76.652156,0.807530667,TO,ANP2.2,
1472,767300-D-2,D,2,3,275500,6593.1,1000,151.2,124964.596,2009.57688,304.8,77.7839328,0.811714,TO,ANP2.2,
1473,767300-D-2,D,2,4,275500,7182.4,1084,156.7,124964.596,2189.19552,330.4032,80.6133748,0.807426667,CL,ANP2.2,
1474,767300-D-2,D,2,5,275500,9411.1,1376.1,177.7,124964.596,2868.50328,419.43528,91.4166988,0.790981833,CL,ANP2.2,
1475,767300-D-2,D,2,6,275500,10119.9,1506.9,178,124964.596,3084.54552,459.30312,91.571032,0.650518,CL,ANP2.2,
1476,767300-D-2,D,2,7,275500,14475.2,1637.7,222.2,124964.596,4412.04096,499.17096,114.3094568,0.621708667,CL,ANP2.2,
1477,767300-D-2,D,2,8,275500,17088.7,1754.4,243,124964.596,5208.63576,534.74112,125.009892,0.608829,CL,ANP2.2,
1478,767300-D-2,D,2,9,275500,23813.4,3000,247.5,124964.596,7258.32432,914.4,127.32489,0.620433833,CL,ANP2.2,
1479,767300-D-2,D,2,10,275500,25660,3075.6,260.3,124964.596,7821.168,937.44288,133.9097732,0.612757833,CL,ANP2.2,
1480,767300-D-2,D,2,11,275500,39749.9,5500,269.9,124964.596,12115.76952,1676.4,138.8484356,0.6353455,CL,ANP2.2,
1481,767300-D-2,D,2,12,275500,52190.4,7500,278.3,124964.596,15907.63392,2286,143.1697652,0.653978833,CL,ANP2.2,
1482,767300-D-2,D,2,13,275500,68924,10000,289.3,124964.596,21008.0352,3048,148.8286492,0.6772705,CL,ANP2.2,
1483,767300-D-3,D,3,1,286400,0,0,0,129908.7488,0,0,0,0.9398085,TO,ANP2.2,
1484,767300-D-3,D,3,2,286400,3212.3,0,151.9,129908.7488,979.10904,0,78.1440436,0.804939333,TO,ANP2.2,
1485,767300-D-3,D,3,3,286400,7065.1,1000,154.1,129908.7488,2153.44248,304.8,79.2758204,0.809122667,TO,ANP2.2,
1486,767300-D-3,D,3,4,286400,7706.8,1086.2,159.7,129908.7488,2349.03264,331.07376,82.1567068,0.804785833,CL,ANP2.2,
1487,767300-D-3,D,3,5,286400,10099.8,1382.1,180.7,129908.7488,3078.41904,421.26408,92.9600308,0.788357,CL,ANP2.2,
1488,767300-D-3,D,3,6,286400,10908.5,1522.8,181.1,129908.7488,3324.9108,464.14944,93.1658084,0.648571333,CL,ANP2.2,
1489,767300-D-3,D,3,7,286400,15629.6,1663.5,225.3,129908.7488,4763.90208,507.0348,115.9042332,0.619853833,CL,ANP2.2,
1490,767300-D-3,D,3,8,286400,18465.8,1788.4,246.1,129908.7488,5628.37584,545.10432,126.6046684,0.607051,CL,ANP2.2,
1491,767300-D-3,D,3,9,286400,25386.8,3000,250.6,129908.7488,7737.89664,914.4,128.9196664,0.618338833,CL,ANP2.2,
1492,767300-D-3,D,3,10,286400,26875.5,3060.6,260.2,129908.7488,8191.6524,932.87088,133.8583288,0.612618,CL,ANP2.2,
1493,767300-D-3,D,3,11,286400,41806.9,5500,269.9,129908.7488,12742.74312,1676.4,138.8484356,0.6353455,CL,ANP2.2,
1494,767300-D-3,D,3,12,286400,54920.8,7500,278.3,129908.7488,16739.85984,2286,143.1697652,0.653978833,CL,ANP2.2,
1495,767300-D-3,D,3,13,286400,72574.1,10000,289.3,129908.7488,22120.58568,3048,148.8286492,0.6772705,CL,ANP2.2,
1496,767300-D-4,D,4,1,305700,0,0,0,138663.0744,0,0,0,0.9398085,TO,ANP2.2,
1497,767300-D-4,D,4,2,305700,3680.2,0,156.9,138663.0744,1121.72496,0,80.7162636,0.800469,TO,ANP2.2,
1498,767300-D-4,D,4,3,305700,7943.1,1000,159.3,138663.0744,2421.05688,304.8,81.9509292,0.804652333,TO,ANP2.2,
1499,767300-D-4,D,4,4,305700,8662.3,1087.4,164.8,138663.0744,2640.26904,331.43952,84.7803712,0.800374167,CL,ANP2.2,
1500,767300-D-4,D,4,5,305700,11365.1,1390.5,185.8,138663.0744,3464.08248,423.8244,95.5836952,0.7839755,CL,ANP2.2,
1501,767300-D-4,D,4,6,305700,12355.8,1546.6,186.2,138663.0744,3766.04784,471.40368,95.7894728,0.6453015,CL,ANP2.2,
1502,767300-D-4,D,4,7,305700,17638.2,1702.7,229.5,138663.0744,5376.12336,518.98296,118.064898,0.617426,CL,ANP2.2,
1503,767300-D-4,D,4,8,305700,20886.4,1843.3,250.4,138663.0744,6366.17472,561.83784,128.8167776,0.604768667,CL,ANP2.2,
1504,767300-D-4,D,4,9,305700,28148.9,3000,254.8,138663.0744,8579.78472,914.4,131.0803312,0.6155455,CL,ANP2.2,
1505,767300-D-4,D,4,10,305700,29084.1,3037.8,260.1,138663.0744,8864.83368,925.92144,133.8068844,0.6124055,CL,ANP2.2,
1506,767300-D-4,D,4,11,305700,45546.2,5500,269.9,138663.0744,13882.48176,1676.4,138.8484356,0.6353455,CL,ANP2.2,
1507,767300-D-4,D,4,12,305700,59893.6,7500,278.3,138663.0744,18255.56928,2286,143.1697652,0.653978833,CL,ANP2.2,
1508,767300-D-4,D,4,13,305700,79236.4,10000,289.3,138663.0744,24151.25472,3048,148.8286492,0.6772705,CL,ANP2.2,
1509,767300-D-5,D,5,1,330000,0,0,0,149685.36,0,0,0,0.9398085,TO,ANP2.2,
1510,767300-D-5,D,5,2,330000,4317.7,0,163.1,149685.36,1316.03496,0,83.9058164,0.795037,TO,ANP2.2,
1511,767300-D-5,D,5,3,330000,9129.3,1000,165.5,149685.36,2782.61064,304.8,85.140482,0.799220333,TO,ANP2.2,
1512,767300-D-5,D,5,4,330000,9942.5,1087.6,170.8,149685.36,3030.474,331.50048,87.8670352,0.795075167,CL,ANP2.2,
1513,767300-D-5,D,5,5,330000,13071.1,1399.7,191.9,149685.36,3984.07128,426.62856,98.7218036,0.778714167,CL,ANP2.2,
1514,767300-D-5,D,5,6,330000,14071.1,1539.3,192.3,149685.36,4288.87128,469.17864,98.9275812,0.641043,CL,ANP2.2,
1515,767300-D-5,D,5,7,330000,20648.6,1766,235.9,149685.36,6293.69328,538.2768,121.3573396,0.613825333,CL,ANP2.2,
1516,767300-D-5,D,5,8,330000,24513.1,1928.9,256.9,149685.36,7471.59288,587.92872,132.1606636,0.601376167,CL,ANP2.2,
1517,767300-D-5,D,5,9,330000,32061.4,3000,261,149685.36,9772.31472,914.4,134.269884,0.6113555,CL,ANP2.2,
1518,767300-D-5,D,5,10,330000,50664.3,5500,271,149685.36,15442.47864,1676.4,139.414324,0.634647167,CL,ANP2.2,
1519,767300-D-5,D,5,11,330000,66669.7,7500,279.4,149685.36,20320.92456,2286,143.7356536,0.6532805,CL,ANP2.2,
1520,767300-D-5,D,5,12,330000,88292.4,10000,290.5,149685.36,26911.52352,3048,149.445982,0.676572167,CL,ANP2.2,
1521,767300-D-6,D,6,1,355900,0,0,0,161433.3928,0,0,0,0.9398085,TO,ANP2.2,
1522,767300-D-6,D,6,2,355900,5057.4,0,169.3,161433.3928,1541.49552,0,87.0953692,0.789463,TO,ANP2.2,
1523,767300-D-6,D,6,3,355900,10498.5,1000,171.8,161433.3928,3199.9428,304.8,88.3814792,0.793646333,TO,ANP2.2,
1524,767300-D-6,D,6,4,355900,11391.4,1085.2,176.9,161433.3928,3472.09872,330.76896,91.0051436,0.789765167,CL,ANP2.2,
1525,767300-D-6,D,6,5,355900,15022.8,1407.2,198,161433.3928,4578.94944,428.91456,101.859912,0.7734455,CL,ANP2.2,
1526,767300-D-6,D,6,6,355900,16022.8,1530.4,198.4,161433.3928,4883.74944,466.46592,102.0656896,0.636770667,CL,ANP2.2,
1527,767300-D-6,D,6,7,355900,24273.9,1841.8,242.3,161433.3928,7398.68472,561.38064,124.6497812,0.6103415,CL,ANP2.2,
1528,767300-D-6,D,6,8,355900,28910.3,2032.2,263.4,161433.3928,8811.85944,619.41456,135.5045496,0.598148667,CL,ANP2.2,
1529,767300-D-6,D,6,9,355900,36580.4,3000,267.3,161433.3928,11149.70592,914.4,137.5108812,0.6071655,CL,ANP2.2,
1530,767300-D-6,D,6,10,355900,57496.2,5500,277.5,161433.3928,17524.84176,1676.4,142.75821,0.630457167,CL,ANP2.2,
1531,767300-D-6,D,6,11,355900,75526.6,7500,286.1,161433.3928,23020.50768,2286,147.1824284,0.6490905,CL,ANP2.2,
1532,767300-D-6,D,6,12,355900,99942.6,10000,297.4,161433.3928,30462.50448,3048,152.9956456,0.672382167,CL,ANP2.2,
1533,767300-D-7,D,7,1,367700,0,0,0,166785.7784,0,0,0,0.9398085,TO,ANP2.2,
1534,767300-D-7,D,7,2,367700,5415.3,0,172.1,166785.7784,1650.58344,0,88.5358124,0.786991,TO,ANP2.2,
1535,767300-D-7,D,7,3,367700,11160.1,1000,174.7,166785.7784,3401.59848,304.8,89.8733668,0.791174333,TO,ANP2.2,
1536,767300-D-7,D,7,4,367700,12157.9,1090.2,179.9,166785.7784,3705.72792,332.29296,92.5484756,0.787135833,CL,ANP2.2,
1537,767300-D-7,D,7,5,367700,16043,1416.5,201.1,166785.7784,4889.9064,431.7492,103.4546884,0.770834,CL,ANP2.2,
1538,767300-D-7,D,7,6,367700,17043,1532.9,201.5,166785.7784,5194.7064,467.22792,103.660466,0.634698833,CL,ANP2.2,
1539,767300-D-7,D,7,7,367700,26200.8,1886.9,245.5,166785.7784,7986.00384,575.12712,126.296002,0.608666833,CL,ANP2.2,
1540,767300-D-7,D,7,8,367700,31247.8,2091.5,266.7,166785.7784,9524.32944,637.4892,137.2022148,0.596606667,CL,ANP2.2,
1541,767300-D-7,D,7,9,367700,38837.3,3000,270.4,166785.7784,11837.60904,914.4,139.1056576,0.6050705,CL,ANP2.2,
1542,767300-D-7,D,7,10,367700,60878.6,5500,280.7,166785.7784,18555.79728,1676.4,144.4044308,0.628362167,CL,ANP2.2,
1543,767300-D-7,D,7,11,367700,79897.5,7500,289.4,166785.7784,24352.758,2286,148.8800936,0.6469955,CL,ANP2.2,
1544,767300-D-7,D,7,12,367700,105682,10000,300.9,166785.7784,32211.8736,3048,154.7961996,0.670287167,CL,ANP2.2,
1545,767400-A-1,A,1,1,288818,-151322,6000,272,131005.5343,-46122.9456,1828.8,139.928768,1.70401e-05,AP,ANP2.2,
1546,767400-A-1,A,1,2,288818,-87560,3000,261,131005.5343,-26688.288,914.4,134.269884,1.70401e-05,AP,ANP2.2,
1547,767400-A-1,A,1,3,288818,-87460,3000,261,131005.5343,-26657.808,914.4,134.269884,1.70401e-05,AP,ANP2.2,
1548,767400-A-1,A,1,4,288818,-71958,3000,224,131005.5343,-21932.7984,914.4,115.235456,0.005120559,AP,ANP2.2,
1549,767400-A-1,A,1,5,288818,-58934,3000,186,131005.5343,-17963.0832,914.4,95.686584,0.031132317,AP,ANP2.2,
1550,767400-A-1,A,1,6,288818,-56986,3000,180,131005.5343,-17369.3328,914.4,92.59992,0.066507625,AP,ANP2.2,
1551,767400-A-1,A,1,7,288818,-54197,3000,169,131005.5343,-16519.2456,914.4,86.941036,0.070759138,AP,ANP2.2,
1552,767400-A-1,A,1,8,288818,-54097,3000,169,131005.5343,-16488.7656,914.4,86.941036,0.043026327,AP,ANP2.2,
1553,767400-A-1,A,1,9,288818,-51383,2845,162,131005.5343,-15661.5384,867.156,83.339928,0.044338417,AP,ANP2.2,
1554,767400-A-1,A,1,10,288818,-49380,2734,152,131005.5343,-15051.024,833.3232,78.195488,0.046178751,AP,ANP2.2,
1555,767400-A-1,A,1,11,288818,-48445,2682,148,131005.5343,-14766.036,817.4736,76.137712,0.047030757,AP,ANP2.2,
1556,767400-A-1,A,1,12,288818,-48345,2682,148,131005.5343,-14735.556,817.4736,76.137712,0.214347789,AP,ANP2.2,
1557,767400-A-1,A,1,13,288818,-44653,2472,148,131005.5343,-13610.2344,753.4656,76.137712,0.212694896,AP,ANP2.2,
1558,767400-A-1,A,1,14,288818,-39959,2212,147,131005.5343,-12179.5032,674.2176,75.623268,0.210667121,AP,ANP2.2,
1559,767400-A-1,A,1,15,288818,-35284,1953,146,131005.5343,-10754.5632,595.2744,75.108824,0.208673426,AP,ANP2.2,
1560,767400-A-1,A,1,16,288818,-30628,1695,146,131005.5343,-9335.4144,516.636,75.108824,0.206705291,AP,ANP2.2,
1561,767400-A-1,A,1,17,288818,-25990,1438,145,131005.5343,-7921.752,438.3024,74.59438,0.204771236,AP,ANP2.2,
1562,767400-A-1,A,1,18,288818,-21370,1181,145,131005.5343,-6513.576,359.9688,74.59438,0.202862742,AP,ANP2.2,
1563,767400-A-1,A,1,19,288818,-16769,926,144,131005.5343,-5111.1912,282.2448,74.079936,0.200979807,AP,ANP2.2,
1564,767400-A-1,A,1,20,288818,-12185,672,144,131005.5343,-3713.988,204.8256,74.079936,0.199130953,AP,ANP2.2,
1565,767400-A-1,A,1,21,288818,-7619,418,143,131005.5343,-2322.2712,127.4064,73.565492,0.197299139,AP,ANP2.2,
1566,767400-A-1,A,1,22,288818,-3071,166,143,131005.5343,-936.0408,50.5968,73.565492,0.195501406,AP,ANP2.2,
1567,767400-A-1,A,1,23,288818,-954,50,142,131005.5343,-290.7792,15.24,73.051048,0.19468348,AP,ANP2.2,
1568,767400-A-1,A,1,24,288818,0,0,141,131005.5343,0,0,72.536604,0.19468348,AP,ANP2.2,
1569,767400-A-1,A,1,25,288818,444.6,0,134,131005.5343,135.51408,0,68.935496,0.09999148,AP,ANP2.2,
1570,767400-A-1,A,1,26,288818,4446,0,30,131005.5343,1355.1408,0,15.43332,0.09999148,AP,ANP2.2,
1571,767400-D-1,D,1,1,288818,0,0,0,131005.5343,0,0,0,1.031110335,TO,ANP2.2,
1572,767400-D-1,D,1,2,288818,2883.8,0,148.4,131005.5343,878.98224,0,76.3434896,0.886756582,TO,ANP2.2,
1573,767400-D-1,D,1,3,288818,8118.8,1500,151.7,131005.5343,2474.61024,457.2,78.0411548,0.898994632,TO,ANP2.2,
1574,767400-D-1,D,1,4,288818,9118.8,1689.6,152.1,131005.5343,2779.41024,514.99008,78.2469324,0.700614637,CL,ANP2.2,
1575,767400-D-1,D,1,5,288818,16030.7,3000,155.1,131005.5343,4886.15736,914.4,79.7902644,0.714759138,CL,ANP2.2,
1576,767400-D-1,D,1,6,288818,26624.5,3940.5,226.8,131005.5343,8115.1476,1201.0644,116.6758992,0.680409645,CL,ANP2.2,
1577,767400-D-1,D,1,7,288818,30351,4616,229.2,131005.5343,9250.9848,1406.9568,117.9105648,0.687700605,CL,ANP2.2,
1578,767400-D-1,D,1,8,288818,39044.6,5374.1,269.4,131005.5343,11900.79408,1638.02568,138.5912136,0.672339951,CL,ANP2.2,
1579,767400-D-1,D,1,9,288818,39795.4,5500,269.9,131005.5343,12129.63792,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1580,767400-D-1,D,1,10,288818,52097.3,7500,278.3,131005.5343,15879.25704,2286,143.1697652,0.69528653,CL,ANP2.2,
1581,767400-D-1,D,1,11,288818,68556.2,10000,289.3,131005.5343,20895.92976,3048,148.8286492,0.72227162,CL,ANP2.2,
1582,JET-MEDIUM-D-5,D,2,1,299037,0,0,0,135640.7909,0,0,0,1.031110335,TO,ANP2.2,
1583,JET-MEDIUM-D-5,D,2,2,299037,3100.3,0,151,135640.7909,944.97144,0,77.681044,0.8842251,TO,ANP2.2,
1584,JET-MEDIUM-D-5,D,2,3,299037,8618.2,1500,154.3,135640.7909,2626.82736,457.2,79.3787092,0.89646298,TO,ANP2.2,
1585,JET-MEDIUM-D-5,D,2,4,299037,9618.2,1679.3,154.7,135640.7909,2931.62736,511.85064,79.5844868,0.698739542,CL,ANP2.2,
1586,JET-MEDIUM-D-5,D,2,5,299037,16982.2,3000,157.8,135640.7909,5176.17456,914.4,81.1792632,0.712994803,CL,ANP2.2,
1587,JET-MEDIUM-D-5,D,2,6,299037,28229.5,3949.6,229.5,135640.7909,8604.3516,1203.83808,118.064898,0.678820993,CL,ANP2.2,
1588,JET-MEDIUM-D-5,D,2,7,299037,31622.8,4536,231.5,135640.7909,9638.62944,1382.5728,119.093786,0.68515055,CL,ANP2.2,
1589,JET-MEDIUM-D-5,D,2,8,299037,40032.2,5235.5,268.8,135640.7909,12201.81456,1595.7804,138.2825472,0.670843657,CL,ANP2.2,
1590,JET-MEDIUM-D-5,D,2,9,299037,41681,5500,269.9,135640.7909,12704.3688,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1591,JET-MEDIUM-D-5,D,2,10,299037,54565.4,7500,278.3,135640.7909,16631.53392,2286,143.1697652,0.69528653,CL,ANP2.2,
1592,JET-MEDIUM-D-5,D,2,11,299037,71813.8,10000,289.3,135640.7909,21888.84624,3048,148.8286492,0.72227162,CL,ANP2.2,
1593,767400-D-3,D,3,1,310125,0,0,0,140670.219,0,0,0,1.031110335,TO,ANP2.2,
1594,767400-D-3,D,3,2,310125,3344.6,0,153.7,140670.219,1019.43408,0,79.0700428,0.881526625,TO,ANP2.2,
1595,767400-D-3,D,3,3,310125,9177.1,1500,157.2,140670.219,2797.18008,457.2,80.8705968,0.893764676,TO,ANP2.2,
1596,767400-D-3,D,3,4,310125,10177.1,1669.1,157.6,140670.219,3101.98008,508.74168,81.0763744,0.696747891,CL,ANP2.2,
1597,767400-D-3,D,3,5,310125,18050.2,3000,160.7,140670.219,5501.70096,914.4,82.6711508,0.711114084,CL,ANP2.2,
1598,767400-D-3,D,3,6,310125,30735,4012.8,232.7,140670.219,9368.028,1223.10144,119.7111188,0.677614211,CL,ANP2.2,
1599,767400-D-3,D,3,7,310125,33422.7,4454,234.2,140670.219,10187.23896,1357.5792,120.4827848,0.682376587,CL,ANP2.2,
1600,767400-D-3,D,3,8,310125,41533.2,5101.9,268.3,140670.219,12659.31936,1555.05912,138.0253252,0.669401721,CL,ANP2.2,
1601,767400-D-3,D,3,9,310125,44133.4,5500,269.9,140670.219,13451.86032,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1602,767400-D-3,D,3,10,310125,57663,7500,278.3,140670.219,17575.6824,2286,143.1697652,0.69528653,CL,ANP2.2,
1603,767400-D-3,D,3,11,310125,75787.3,10000,289.3,140670.219,23099.96904,3048,148.8286492,0.72227162,CL,ANP2.2,
1604,767400-D-4,D,4,1,329861,0,0,0,149622.3107,0,0,0,1.031110335,TO,ANP2.2,
1605,767400-D-4,D,4,2,329861,3804.1,0,158.6,149622.3107,1159.48968,0,81.5908184,0.876840419,TO,ANP2.2,
1606,767400-D-4,D,4,3,329861,10217.4,1500,162.1,149622.3107,3114.26352,457.2,83.3913724,0.889078299,TO,ANP2.2,
1607,767400-D-4,D,4,4,329861,11217.4,1652.6,162.5,149622.3107,3419.06352,503.71248,83.59715,0.693304081,CL,ANP2.2,
1608,767400-D-4,D,4,5,329861,20048,3000,165.7,149622.3107,6110.6304,914.4,85.2433708,0.707848002,CL,ANP2.2,
1609,767400-D-4,D,4,6,329861,34204,4030.8,237.4,149622.3107,10425.3792,1228.58784,122.1290056,0.674840078,CL,ANP2.2,
1610,767400-D-4,D,4,7,329861,36144.8,4323,238.4,149622.3107,11016.93504,1317.6504,122.6434496,0.677994206,CL,ANP2.2,
1611,767400-D-4,D,4,8,329861,43634.6,4875.1,267.4,149622.3107,13299.82608,1485.93048,137.5623256,0.666953054,CL,ANP2.2,
1612,767400-D-4,D,4,9,329861,48056.5,5500,269.9,149622.3107,14647.6212,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1613,767400-D-4,D,4,10,329861,62770.2,7500,278.3,149622.3107,19132.35696,2286,143.1697652,0.69528653,CL,ANP2.2,
1614,767400-D-4,D,4,11,329861,82505.7,10000,289.3,149622.3107,25147.73736,3048,148.8286492,0.72227162,CL,ANP2.2,
1615,767400-D-5,D,5,1,354427,0,0,0,160765.2518,0,0,0,1.031110335,TO,ANP2.2,
1616,767400-D-5,D,5,2,354427,4420.1,0,164.4,160765.2518,1347.24648,0,84.5745936,0.871199114,TO,ANP2.2,
1617,767400-D-5,D,5,3,354427,11597.5,1500,168,160765.2518,3534.918,457.2,86.426592,0.883436994,TO,ANP2.2,
1618,767400-D-5,D,5,4,354427,12597.5,1634.8,168.4,160765.2518,3839.718,498.28704,86.6323696,0.689180711,CL,ANP2.2,
1619,767400-D-5,D,5,5,354427,22722.8,3000,171.8,160765.2518,6925.90944,914.4,88.3814792,0.703916333,CL,ANP2.2,
1620,767400-D-5,D,5,6,354427,38873.1,4051.4,243.2,160765.2518,11848.52088,1234.86672,125.1127808,0.671419954,CL,ANP2.2,
1621,767400-D-5,D,5,7,354427,39768.2,4173,243.6,160765.2518,12121.34736,1271.9304,125.3185584,0.672732214,CL,ANP2.2,
1622,767400-D-5,D,5,8,354427,46237.5,4605.1,266.3,160765.2518,14093.19,1403.63448,136.9964372,0.664038681,CL,ANP2.2,
1623,767400-D-5,D,5,9,354427,53199.2,5500,269.9,160765.2518,16215.11616,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1624,767400-D-5,D,5,10,354427,69454.8,7500,278.3,160765.2518,21169.82304,2286,143.1697652,0.69528653,CL,ANP2.2,
1625,767400-D-5,D,5,11,354427,91295.8,10000,289.3,160765.2518,27826.95984,3048,148.8286492,0.72227162,CL,ANP2.2,
1626,767400-D-6,D,6,1,380906,0,0,0,172775.9144,0,0,0,1.031110335,TO,ANP2.2,
1627,767400-D-6,D,6,2,380906,5139.8,0,170.4,172775.9144,1566.61104,0,87.6612576,0.86533322,TO,ANP2.2,
1628,767400-D-6,D,6,3,380906,13197.9,1500,174.2,172775.9144,4022.71992,457.2,89.6161448,0.8775711,TO,ANP2.2,
1629,767400-D-6,D,6,4,380906,14197.9,1618.4,174.5,172775.9144,4327.51992,493.28832,89.770478,0.684915225,CL,ANP2.2,
1630,767400-D-6,D,6,5,380906,25865.7,3000,178.1,172775.9144,7883.86536,914.4,91.6224764,0.699828065,CL,ANP2.2,
1631,767400-D-6,D,6,6,380906,50244.9,4410.5,265.5,172775.9144,15314.64552,1344.3204,136.584882,0.661938315,CL,ANP2.2,
1632,767400-D-6,D,6,7,380906,59596.4,5500,269.9,172775.9144,18164.98272,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1633,767400-D-6,D,6,8,380906,77605.5,7500,278.3,172775.9144,23654.1564,2286,143.1697652,0.69528653,CL,ANP2.2,
1634,767400-D-6,D,6,9,380906,101851.3,10000,289.3,172775.9144,31044.27624,3048,148.8286492,0.72227162,CL,ANP2.2,
1635,767400-D-7,D,7,1,422420,0,0,0,191606.3326,0,0,0,1.031110335,TO,ANP2.2,
1636,767400-D-7,D,7,2,422420,6386,0,179.4,191606.3326,1946.4528,0,92.2912536,0.856533015,TO,ANP2.2,
1637,767400-D-7,D,7,3,422420,15962.6,1500,183.4,191606.3326,4865.40048,457.2,94.3490296,0.868770895,TO,ANP2.2,
1638,767400-D-7,D,7,4,422420,16962.6,1597,183.7,191606.3326,5170.20048,486.7656,94.5033628,0.678551078,CL,ANP2.2,
1639,767400-D-7,D,7,5,422420,31422.4,3000,187.6,191606.3326,9577.54752,914.4,96.5096944,0.693694811,CL,ANP2.2,
1640,767400-D-7,D,7,6,422420,56979.8,4242,264.8,191606.3326,17367.44304,1292.9616,136.2247712,0.660119622,CL,ANP2.2,
1641,767400-D-7,D,7,7,422420,69494,5500,269.9,191606.3326,21181.7712,1676.4,138.8484356,0.67369856,CL,ANP2.2,
1642,767400-D-7,D,7,8,422420,90465.6,7500,278.3,191606.3326,27573.91488,2286,143.1697652,0.69528653,CL,ANP2.2,
1643,767400-D-7,D,7,9,422420,118798.8,10000,289.3,191606.3326,36209.87424,3048,148.8286492,0.72227162,CL,ANP2.2,
1644,777200-A-1,A,1,1,429900,-161432,6000,272.7,194999.2008,-49204.4736,1828.8,140.2888788,0.017788889,AP,ANP2.2,
1645,777200-A-1,A,1,2,429900,-152529,5625,271.2,194999.2008,-46490.8392,1714.5,139.5172128,0.017177778,AP,ANP2.2,
1646,777200-A-1,A,1,3,429900,-143675,5250,269.8,194999.2008,-43792.14,1600.2,138.7969912,0.016544444,AP,ANP2.2,
1647,777200-A-1,A,1,4,429900,-134871,4875,268.3,194999.2008,-41108.6808,1485.9,138.0253252,0.0159,AP,ANP2.2,
1648,777200-A-1,A,1,5,429900,-126116,4501,266.9,194999.2008,-38440.1568,1371.9048,137.3051036,0.015244444,AP,ANP2.2,
1649,777200-A-1,A,1,6,429900,-113073,3940,264.7,194999.2008,-34464.6504,1200.912,136.1733268,0.014255556,AP,ANP2.2,
1650,777200-A-1,A,1,7,429900,-104438,3566,263.3,194999.2008,-31832.7024,1086.9168,135.4531052,0.013777778,AP,ANP2.2,
1651,777200-A-1,A,1,8,429900,-91417,3000,261.2,194999.2008,-27863.9016,914.4,134.3727728,0.013011111,AP,ANP2.2,
1652,777200-A-1,A,1,9,429900,-87369,3000,252.9,194999.2008,-26630.0712,914.4,130.1028876,0.014277778,AP,ANP2.2,
1653,777200-A-1,A,1,10,429900,-83307,3000,244.4,194999.2008,-25391.9736,914.4,125.7301136,0.015566667,AP,ANP2.2,
